month,day,year,daily_cum_cubic_m_across_basin,basin_area,avg_mm_rainfall,avg_cum_in_rainfall,avg_cum_acre_ft
6,5,2025,380084099.3467,1057302977,359.4845636632498,14.152907271422144,308139.1964504811
6,6,2025,380084099.3467,1057302977,359.4845636632498,14.152907271422144,308139.1964504811
6,7,2025,380084099.3467,1057302977,359.4845636632498,14.152907271422144,308139.1964504811
6,8,2025,380084099.3467,1057302977,359.4845636632498,14.152907271422144,308139.1964504811
6,9,2025,380084099.3467,1057302977,359.4845636632498,14.152907271422144,308139.1964504811
6,10,2025,380084099.3467,1057302977,359.4845636632498,14.152907271422144,308139.1964504811
6,11,2025,396463349.63600004,1057302977,374.9761026502813,14.762809161341576,321418.0708661204
6,12,2025,465047427.94780004,1057302977,439.8431084222702,17.316623178584777,377020.0884633304
6,13,2025,465994686.1091,1057302977,440.7390277395388,17.351895522105643,377788.043158504
6,14,2025,465997291.21070004,1057302977,440.7414916516404,17.351992526325084,377790.1551487585
6,15,2025,466119675.8858,1057302977,440.85724340658885,17.356549672917403,377889.37402033975
6,16,2025,481313306.5055,1057302977,455.2274201205621,17.922303530146532,390207.0509196547
6,17,2025,481317909.0732,1057302977,455.23177324147457,17.922474912516854,390210.78228204296
6,18,2025,481317909.0732,1057302977,455.23177324147457,17.922474912516854,390210.78228204296
6,19,2025,481317909.0732,1057302977,455.23177324147457,17.922474912516854,390210.78228204296
6,20,2025,481318242.0289,1057302977,455.2320881518714,17.92248731053918,390211.052213624
6,21,2025,481333969.424,1057302977,455.2469631644667,17.923072939785055,390223.8026204332
6,22,2025,484664707.158,1057302977,458.3971838736249,18.047097129104614,392924.07566712506
6,23,2025,484664707.158,1057302977,458.3971838736249,18.047097129104614,392924.07566712506
6,24,2025,484681849.1692,1057302977,458.41339683393323,18.047735433351953,392937.97292187944
6,25,2025,487319155.5205,1057302977,460.90776827586666,18.14593883702087,395076.0719933222
6,26,2025,487609606.5109,1057302977,461.1824776039574,18.156754143267804,395311.54444519256
6,27,2025,488409312.9732,1057302977,461.9388421273688,18.18653221455451,395959.8770303045
6,28,2025,488409312.9732,1057302977,461.9388421273688,18.18653221455451,395959.8770303045
6,29,2025,488410780.1302,1057302977,461.9402297684063,18.18658684598216,395961.06647385086
6,30,2025,490836665.193,1057302977,464.2346383869115,18.276917713292708,397927.76351594564
7,1,2025,495963620.3265,1057302977,469.08372634469566,18.46782630619067,402084.25371848186
7,2,2025,496103378.74560004,1057302977,469.21591023345815,18.47303038589125,402197.5577136574
7,3,2025,505702783.84610003,1057302977,478.29505340180276,18.830476252428976,409979.9221407801
7,4,2025,528649034.2266,1057302977,499.99767874161574,19.684908612057413,428582.7502147564
7,5,2025,547609968.1959,1057302977,517.9309810984292,20.39094272584516,443954.62966799625
7,6,2025,590501057.1177,1057302977,558.4974883861506,21.98804611776275,478727.00161927333
7,7,2025,612800279.677,1057302977,579.5881530720404,22.818385586446233,496805.27569783566
7,8,2025,613301817.3033,1057302977,580.0625087082301,22.83706096784302,497211.8788717737
7,9,2025,613302429.7793,1057302977,580.0630879896785,22.837083774153644,497212.3754141516
7,10,2025,613452494.683,1057302977,580.205019779302,22.84267162871112,497334.0350124379
7,11,2025,613452494.683,1057302977,580.205019779302,22.84267162871112,497334.0350124379
7,12,2025,614087634.2184,1057302977,580.805736460534,22.866321844451225,497848.95101762854
7,13,2025,614101085.631,1057302977,580.8184588427581,22.866822724639388,497859.85625538207
7,14,2025,628252747.5864,1057302977,594.2031387909352,23.39377757419912,509332.7954045626
